0.1383,0.3358
0.1194,0.3414
0.1252,0.3201
0.1371,0.2360
0.1267,0.1941
0.1158,0.1307
0.1319,0.1171
0.1292,0.0984
0.0936,0.0939
0.0869,0.1071
0.0905,0.1213
0.0774,0.0856
0.1115,0.0741
0.1012,0.1014
0.1016,0.1417
0.1151,0.1622
0.1338,0.3037
0.1260,0.2967
0.1196,0.0834
0.0988,0.1414
0.0922,0.3722
0.1068,0.0839
0.0920,0.1372
0.1245,0.3608
0.1006,0.1254
0.0904,0.3464
0.1248,0.0970
0.0827,0.3947
0.0941,0.1209
0.1143,0.2220
0.1215,0.2710
0.0858,0.1690
0.1123,0.1902
0.0816,0.1502
0.1417,0.3965
0.1471,0.1439
0.1540,0.1206
0.1507,0.2434
0.0805,0.0973
0.1297,0.3945
0.1456,0.1038
0.1212,0.4340
0.1326,0.1408
0.1239,0.1695
0.1011,0.4361
0.1273,0.1210
0.1335,0.2420
0.1076,0.1236
0.1903,0.1370
0.1733,0.1376
0.1102,0.1169
0.1283,0.2003
0.1151,0.1624
0.0816,0.2697
0.0913,0.1674
0.1091,0.4238
0.0998,0.1621
0.1434,0.1766
0.1114,0.3708
0.1093,0.0979
0.1238,0.2425
0.1122,0.2086
0.1442,0.2156
0.1199,0.1086
0.1155,0.4025
0.1183,0.1566
0.1058,0.2069
0.1042,0.1743
0.0868,0.1359
0.0808,0.1616
0.0809,0.2282
0.0998,0.1478
0.1695,0.2987
0.1642,0.1156
0.1620,0.1098
0.1837,0.2897
0.1165,0.1139
0.1120,0.1113
0.1140,0.1419
0.1081,0.2024
0.0960,0.1585
0.1197,0.2795
0.1252,0.1919
0.1141,0.1211
0.1172,0.1163
0.1132,0.2314
0.1202,0.2365
0.1016,0.1425
0.0991,0.1010
0.0972,0.1127
0.0941,0.0939
0.0824,0.0937
0.1110,0.1209
0.1154,0.1895
0.1294,0.1831
0.1258,0.2571
0.0970,0.1492
0.1066,0.1261
0.0767,0.2574
0.0671,0.1696
0.0600,0.1344
0.0744,0.2212
0.0830,0.2253
0.0634,0.2054
0.0469,0.1678
0.0454,0.2001
0.0516,0.1952
0.0532,0.1997
0.0441,0.1811
0.0343,0.1957
0.0428,0.1852
0.0394,0.1410
0.0689,0.1126
0.0830,0.1355
0.0870,0.1423
0.0737,0.1433
0.0789,0.1294
0.0781,0.1182
0.0780,0.1240
0.0622,0.1427
0.0861,0.1200
0.0996,0.1387
0.0746,0.1198
0.1123,0.1079
0.1377,0.0978
0.1074,0.1170
0.1128,0.1073
0.1388,0.0870
0.1244,0.0556
0.0973,0.0663
0.0779,0.0783
0.0694,0.0742
0.0697,0.0913
0.0813,0.0676
0.0643,0.0766
0.0773,0.0528
0.0727,0.0513
0.0670,0.0595
0.0644,0.0637
0.0657,0.0433
0.0979,0.0420
0.0884,0.0515
0.0929,0.0510
0.1097,0.0505
0.1202,0.0432
0.1039,0.0586
0.1121,0.0653
0.1143,0.0569
0.1174,0.0423
0.1051,0.0491
0.1206,0.0443
0.1121,0.0421
0.1119,0.0347
0.1311,0.0318
0.1084,0.0312
0.1210,0.0124
0.0988,0.0221
0.0985,0.0185
0.1015,0.0081
0.1382,0.0080
0.1173,0.0024
0.1117,0.0010
0.1266,0.0000
0.1517,0.0000
0.1550,0.0000
0.2195,0.0000
0.1185,0.0000
0.1975,0.0000
0.1902,0.0000
0.1289,0.0000
0.1049,0.0000
0.0889,0.0000
0.1023,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
nan,nan
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0413
0.0000,0.0588
0.0000,0.0707
0.0000,0.0670
0.0000,0.0553
0.0000,0.0346
0.0000,0.0551
0.0000,0.0872
0.0000,0.1333
0.0000,0.1402
0.0000,0.1041
0.0000,0.0666
0.0000,0.0690
0.0000,0.0696
0.0000,0.0668
0.0000,0.0624
0.0000,0.0407
0.0000,0.0486
0.0000,0.0491
0.0000,0.0604
0.0000,0.0452
0.0000,0.0459
0.0000,0.0592
0.0000,0.0601
0.0000,0.0342
0.0000,0.0347
0.0000,0.0517
0.0000,0.0840
0.0000,0.0909
0.0031,0.0781
0.0000,0.0452
0.0000,0.0658
