0.0026,0.0059
0.0123,0.0075
0.0216,0.0094
0.0147,0.0068
0.0126,0.0051
0.0762,0.0184
0.0753,0.0236
0.0708,0.0163
0.0791,0.0090
0.0436,0.0139
0.0527,0.0106
0.0173,0.0149
0.0234,0.0120
0.0032,0.0100
0.0086,0.0103
0.0074,0.0042
0.0078,0.0120
0.0055,0.0122
0.0170,0.0371
0.0203,0.0203
0.0383,0.0226
0.0237,0.0329
0.0284,0.0183
0.0226,0.0407
0.0538,0.0409
0.0150,0.0418
0.0092,0.0171
0.0073,0.0205
0.0259,0.0212
0.0543,0.0261
0.0222,0.0160
0.0307,0.0265
0.0465,0.0279
0.0744,0.0239
0.0802,0.0170
0.0552,0.0223
0.0432,0.0103
0.0346,0.0098
0.0193,0.0093
0.0695,0.0169
0.0603,0.0020
0.0874,0.0034
0.1243,0.0000
0.1375,0.0000
0.0299,0.0149
0.0406,0.0353
0.0253,0.0000
0.0364,0.0083
0.0296,0.0024
0.0115,0.0042
0.0303,0.0000
0.0402,0.0000
0.0069,0.0000
0.0399,0.0000
0.0194,0.0000
0.0298,0.0000
0.0102,0.0000
0.0193,0.0000
0.0149,0.0003
0.0030,0.0014
0.0048,0.0008
0.0000,0.0008
0.0005,0.0007
0.0115,0.0005
0.0026,0.0106
0.0010,0.0112
0.0179,0.0013
0.0039,0.0090
0.0357,0.0021
0.0598,0.0017
0.0282,0.0025
0.0317,0.0013
0.0367,0.0025
0.0436,0.0025
0.1047,0.0031
0.0620,0.0031
0.0948,0.0034
0.0737,0.0027
0.0721,0.0019
0.0561,0.0041
0.0476,0.0014
0.0615,0.0016
0.0693,0.0015
0.0469,0.0016
0.0819,0.0025
0.0957,0.0017
0.0956,0.0122
0.0570,0.0118
0.0863,0.0033
0.0813,0.0035
0.0637,0.0016
0.0550,0.0030
0.0467,0.0033
0.0304,0.0046
0.0906,0.0040
0.0417,0.0056
0.0468,0.0052
0.0338,0.0039
0.0606,0.0021
0.0399,0.0027
0.1567,0.0031
0.1580,0.0023
0.1728,0.0011
0.1633,0.0007
0.1970,0.0006
0.1906,0.0007
0.2217,0.0004
0.2056,0.0004
0.1603,0.0005
0.1528,0.0003
0.1168,0.0003
0.1209,0.0001
0.0969,0.0000
0.1517,0.0000
0.1290,0.0000
0.0984,0.0000
0.1040,0.0000
0.1466,0.0000
0.1702,0.0000
0.3081,0.0000
0.0237,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
